Date,Open,High,Low,Close,Volume,rsi,macd,macd_signal,macd_diff,ema_20,ema_50,bb_upper,bb_lower,bb_pct,atr,obv_norm,cci,williams_r,stoch_k,stoch_d,vwap,vol_momentum,pv_divergence,vrsi,sentiment,vix,spy_return,earnings_tomorrow
2016-08-12,38.42300033569336,38.657501220703125,38.42100143432617,38.62799835205078,31266000,68.0115017730752,0.5235330090676342,0.4799160553728931,0.04361695369474111,37.833198633735655,37.009372787724885,39.005978097302645,36.45032187523154,0.8521007082300184,0.4726245172153019,1.5897633704584626,99.62353581322861,-2.902520492375255,97.09747950762474,93.61251341414413,37.707489057863164,0.519432621285673,-0.00038675015912812316,37.87517744775124,0.0,11.550000190734863,-0.0008694308792418558,0.0
2016-08-15,38.595001220703125,38.60200119018555,38.385501861572266,38.42449951171875,42370000,63.50445559528772,0.5066025420346207,0.48525335270523867,0.021349189329382068,37.88951300306738,37.0648679533717,39.04716345668275,36.571236354108265,0.7485128119012258,0.4561868010198172,1.2421974514418572,81.49644796712582,-13.186291948298352,86.81370805170165,92.59641581979997,37.778082872444394,0.7138260198597619,-0.001870970172993453,37.960172656002236,0.0,11.8100004196167,0.0028795101946610716,0.0
2016-08-16,38.430999755859375,38.436500549316406,38.191001892089844,38.20199966430664,32092000,58.90786928104487,0.46981540719200865,0.48216576360259267,-0.012350356410584018,37.919273637471115,37.109461353800526,39.059858783549956,36.67899085634262,0.6396863893876084,0.4411376478917276,0.97606805556125,52.93236212176244,-28.516916872059152,71.48308312794084,85.13142356242243,37.819118722089385,0.5463026011167098,0.0014046613974414506,38.045051450754826,0.0,12.640000343322754,-0.005170871816203768,0.0
2016-08-17,38.22050094604492,38.26100158691406,37.959999084472656,38.23149871826172,37822000,59.32819668467746,0.4379927570502886,0.4733311622921319,-0.035338405241843285,37.949009359451175,37.15346281907352,39.08560344986953,36.747796132039646,0.6346556343229127,0.43112799464527607,1.0630838671372078,32.68522179426874,-38.97452951993427,61.02547048006573,73.10742055323608,37.85267129496945,0.6474030786821885,0.00013787319195775118,38.17375190603001,0.0,12.1899995803833,0.0018793954548588395,0.0
2016-08-18,38.20000076293945,38.25849914550781,38.029998779296875,38.222999572753906,29176000,59.14049599585896,0.4073911163340682,0.4601431531005192,-0.05275203676645096,37.975103665480006,37.19540543686491,39.097442353231145,36.83610714628057,0.6133068738374132,0.41665459261425186,0.8261649224947016,31.48439311008422,-39.7009533497659,60.2990466502341,64.26920008608023,37.88746322621577,0.5068551217105491,5.0818832361201604e-05,38.210197348971214,0.0,11.430000305175781,0.0022414296598147363,0.0
2016-08-19,38.095001220703125,38.1245002746582,37.84450149536133,37.865501403808594,46864000,51.72726585864714,0.3502544656424291,0.4381654156089012,-0.08791094996647209,37.964665354844634,37.22168371007839,39.08040406285978,36.91539557398104,0.4388462376512977,0.4139291272412752,0.49539978564706105,-7.308292665886817,-70.25640022431759,29.74359977568241,50.356038968660755,37.912041998773304,0.8132115644570462,-0.00567024775668159,38.185394516717295,0.0,11.34000015258789,-0.001463286590107888,0.0
2016-08-22,37.875,37.99250030517578,37.60499954223633,37.9739990234375,33586000,53.627109076657085,0.3101528603627699,0.412562904559675,-0.10241004419690508,37.965554275663,37.25118627138659,39.02483551605986,37.07031409636689,0.46235611335104526,0.41204138693400216,0.617775277273777,-31.96273321035078,-60.9830848885585,39.0169151114415,43.01985384578601,37.9579541464311,0.5930956783092552,-0.000811838808430753,38.18404676105997,0.0,12.270000457763672,-4.570345985385243e-05,0.0
2016-08-23,38.16550064086914,38.23500061035156,38.04999923706055,38.122501373291016,30482000,56.16976427365201,0.2870460595153119,0.38745953555080237,-0.10041347603549045,37.98050161829424,37.28535549106911,38.89991376450407,37.329536079856275,0.5049519623125482,0.40125282978972077,0.785597447735674,9.66816088169624,-48.29055649021219,51.70944350978781,40.15665279897058,38.01605855840488,0.5480136706776191,-0.00036141853393983973,38.236112147295735,0.0,12.380000114440918,0.00201134515097701,0.0
2016-08-24,38.150001525878906,38.170501708984375,37.768001556396484,37.86249923706055,34882000,50.906833502461176,0.24493034930002722,0.3589536983006474,-0.11402334900062017,37.96926329627198,37.30798857914721,38.7050154717251,37.62733430549658,0.2182138269957476,0.4013419242753043,0.46386085840196073,-62.253522643136904,-76.21250938256551,23.787490617434482,38.171283079554605,38.074403331869945,0.6405808971658492,-0.0009844751206074605,38.25251619878394,0.0,13.449999809265137,-0.005127863759282447,0.0
2016-08-25,37.79999923706055,38.02799987792969,37.73699951171875,37.96099853515625,32460000,52.714402324083956,0.21699997505579205,0.33056295365167637,-0.11356297859588432,37.96847617616572,37.333596812716195,38.67289056140872,37.69250898998288,0.27386229300789844,0.3934603844135638,0.7575814067712019,-85.65454142494376,-67.1132709121087,32.88672908789129,36.12788773837121,38.14038507712621,0.6698432286195988,-0.00018063280216016166,38.22592494039209,0.0,13.630000114440918,-0.0006890110077041378,0.0
2016-08-26,38.002498626708984,38.5,37.9900016784668,38.45000076293945,55536000,60.49163720349038,0.23165299374679904,0.3107809616707009,-0.07912796792390187,38.01433566062036,37.37737735978377,38.698326645154786,37.71802314732569,0.7466846922761616,0.40385617587286277,1.3012908287828815,41.49045033295352,-21.939874053374023,78.06012594662597,44.91144855065059,38.19019283533999,1.2491565224432508,0.009157674960925082,38.234009695414166,0.0,13.649999618530273,-0.0018849386621769299,0.0
2016-08-29,38.43600082397461,38.749000549316406,38.43000030517578,38.56449890136719,43972000,62.06492978952922,0.24962711352177536,0.2985501920409158,-0.04892307851914046,38.066732159739104,37.42393114572822,38.7259026990273,37.708196879830126,0.841404269666613,0.3977950378919886,1.6069890559430482,114.9346792229134,-16.12775223162928,83.87224776837071,64.939700934296,38.19294892661952,1.0207246188415755,-0.0006200626323224227,38.24673314396407,0.0,12.9399995803833,0.004912289629995109,0.0
2016-08-30,38.5525016784668,38.59199905395508,38.27799987792969,38.37900161743164,34184000,58.03294499292905,0.24606714353269865,0.2880535823392724,-0.04198643880657377,38.09647210809077,37.46138488971659,38.740395089021455,37.7287047187178,0.6427825328797552,0.3918096191872316,1.1158130330473173,58.8971302400432,-32.34253550432988,67.65746449567013,76.5299460702223,38.215014208617916,0.830008910989654,0.001070699509700042,38.24550627074002,0.0,13.119999885559082,-0.0016498033617240594,0.0
2016-08-31,38.33000183105469,38.481998443603516,38.20000076293945,38.45800018310547,32676000,59.24716335324052,0.24677568916728632,0.2797980037048752,-0.03302231453758886,38.13090335333027,37.50046784239851,38.72919808727219,37.81250189441726,0.7041572701179118,0.38396590929271956,1.5344469544190025,42.432578087325965,-25.437072555878263,74.56292744412174,75.3642132360542,38.26922043654119,0.8327768914352123,-9.080379404348457e-05,38.228782547574426,0.0,13.420000076293945,-0.002848472913468455,0.0
2016-09-01,38.54499816894531,38.60200119018555,38.337501525878906,38.53099822998047,35846000,60.387663839973385,0.25034176496598093,0.27390675595709635,-0.02356499099111542,38.16900762729695,37.540880798774275,38.75416395721967,37.83678567351763,0.756735328049598,0.37543260607942824,1.9623858776731482,73.31579798239702,-19.05613001970703,80.94386998029297,74.38808730669497,38.3009881208367,0.9470166307808146,0.00018414287439183762,38.22636381634762,0.0,13.479999542236328,4.594524388004688e-05,0.0
2016-09-02,38.705501556396484,38.79999923706055,38.584999084472656,38.62200164794922,43636000,61.82209869451763,0.25754233330759035,0.2706338714271952,-0.01309153811960484,38.21214991497811,37.58327769482035,38.79191013226862,37.83133968462591,0.8231171022007137,0.3678303490080461,2.296547964662317,118.7432726842999,-14.895199545428428,85.10480045457157,80.20386595966211,38.319894773997305,1.1689602426002375,0.000513268014312281,38.2434958580994,0.0,11.979999542236328,0.004498070069650907,0.0
2016-09-06,38.70199966430664,39.4739990234375,38.51100158691406,39.44350051879883,74396000,71.7626125737804,0.3257815223232612,0.2816634016064084,0.04411812071685278,38.32942140105627,37.65622760948618,39.05617085413687,37.67862910313851,1.2811745374550292,0.4103422838305741,2.647455524166993,220.9246075992794,-1.6318091548677713,98.36819084513223,88.13895375999896,38.42648041637971,1.9045424756287377,0.014993864812184858,38.35993414540686,0.0,12.020000457763672,0.0030175864822860445,0.0
2016-09-07,39.47650146484375,39.53950119018555,39.21649932861328,39.2239990234375,48492000,66.76073465123022,0.3580225736620051,0.29693523601752775,0.061087337644477324,38.414619269854484,37.717708841405845,39.191507405264346,37.62414239026788,1.0207300902229384,0.4041036822406949,1.7793099087472375,223.1634470323244,-16.30922191679254,83.69077808320746,89.05458979430377,38.47581690637382,1.2242084880676782,0.0019376676038385077,38.4550201323257,0.0,11.9399995803833,-9.120452302439802e-05,0.0
2016-09-08,39.19449996948242,39.32500076293945,39.071998596191406,39.202999114990234,40610000,66.28472810264901,0.3775274209183692,0.31305367299769604,0.06447374792067317,38.48970306462932,37.77595551880131,39.30362265066035,37.58952691599004,0.9412964319116803,0.3933107168483629,1.1768758751376285,161.88866746379773,-17.394768081590477,82.60523191840952,88.22140028224975,38.51461227080733,1.014309228190853,8.702256218378034e-05,38.52063169126792,0.0,12.510000228881836,-0.0022856826107169772,0.0
2016-09-09,38.96799850463867,39.04999923706055,38.00550079345703,38.00699996948242,85146000,46.11719249587546,0.29309935037024104,0.3090628084722051,-0.015963458101964034,38.443731341281996,37.78501608549469,39.29485638170793,37.542793154424885,0.26494866613768864,0.45075268861156575,0.17754433954209037,-12.843957539777026,-79.21943216371731,20.78056783628268,62.3588592792999,38.461228866506225,2.0141124596981173,-0.03345721563391438,38.54109862179101,0.0,17.5,-0.024225765125706945,0.0
2016-09-12,37.86750030517578,38.632999420166016,37.79999923706055,38.574501037597656,62494000,53.367386191527956,0.2688825785896398,0.30102676249569205,-0.032144183906052226,38.456185598073965,37.81597627969481,39.289934241299584,37.54236556338791,0.5906122530435468,0.4780560810754159,0.8244102564742624,-14.54883473294438,-53.53671312021841,46.46328687978159,49.94969554482461,38.46335567104079,1.4256286485339709,-0.003972330686729898,38.55658809967463,0.0,15.15999984741211,0.01424531841073263,0.0
2016-09-13,38.438499450683594,38.49449920654297,37.95249938964844,38.050498962402344,62344000,47.06956168680548,0.2050444000725733,0.2818302900110683,-0.076785889938495,38.41754877562905,37.82517324764412,39.28560891788558,37.509290831870274,0.30467973883333277,0.48833790728068754,0.08833001714093228,-47.51468632973842,-82.60753626868988,17.392463731310116,28.21210614912481,38.4364872527888,1.3905270013471678,3.260510669761397e-05,38.53978852447008,0.0,17.850000381469727,-0.014479577358426195,0.0
2016-09-14,38.11000061035156,38.375,37.942501068115234,38.054500579833984,50460000,47.12088161857891,0.15301126216829886,0.25606648444251445,-0.1030552222742156,38.3829727569819,37.83416647635745,39.287009484994876,37.493140356313724,0.3129326518556965,0.4843494090381217,0.5872321192025087,-53.916879491310375,-82.38553273441055,17.614467265589454,27.15673929222707,38.42364676094591,1.1028736787809377,-2.00467137942769e-05,38.540019285394834,0.0,18.139999389648438,-0.000375464977551767,0.0
2016-09-15,38.099998474121094,38.54349899291992,37.87900161743164,38.484500885009766,60680000,52.45544906805538,0.14480285924116032,0.23381375940224364,-0.08901090016108332,38.39264210250836,37.85966978650068,39.29749063064437,37.507959427339024,0.5456968036472488,0.49721712092741877,1.1614020877340239,-18.26469991600681,-60.64956140350877,39.35043859649123,24.785789864463613,38.43533222254996,1.293924228240728,0.0022885815197843658,38.54833031597864,0.0,16.299999237060547,0.009943332695920855,0.0
2016-09-16,38.66400146484375,39.02299880981445,38.58300018310547,38.92599868774414,109984000,57.226699712193344,0.17194079723157074,0.22143916696810909,-0.049498369736538345,38.44343796776891,37.90148660615729,39.35655132644647,37.519198643035956,0.7656668517754937,0.5001657497757951,2.0321577712469203,85.2716706793109,-35.26885964912281,64.7311403508772,40.56534873765264,38.49438661173882,2.159237481962836,0.00932135977414329,38.60638667424488,0.0,15.369999885559082,-0.003873089795031955,0.0
2016-09-19,38.99850082397461,39.09700012207031,38.54999923706055,38.755001068115234,45944000,54.927546647446825,0.1776024394219604,0.21267182145887936,-0.03506938203691895,38.47311064399237,37.934957761528196,39.371532520418214,37.593167415494875,0.6533155927339472,0.5035111165782216,1.431995524970426,67.14548730070089,-45.099122807017544,54.900877192982456,52.99415204678365,38.535107126341934,0.9028011121918629,0.0025578325749213756,38.61913935728986,0.0,15.529999732971191,0.00018769690578894702,0.0
2016-09-20,38.79999923706055,39.06850051879883,38.79999923706055,39.01100158691406,38744000,57.66948804989232,0.20043593335653753,0.210224643838411,-0.009788710481873464,38.52433835284206,37.977155558602156,39.41969557252891,37.64870461973183,0.769228642885295,0.48993885472860527,1.6539465228091157,87.15342047434044,-30.382236842105264,69.61776315789474,63.083260233918146,38.57155345870478,0.757482149979276,-0.0010351821754967993,38.644576881754965,0.0,15.920000076293945,4.6648003586293905e-05,0.0
2016-09-21,39.162498474121094,39.53450012207031,38.95050048828125,39.48699951171875,54372000,62.266003021338506,0.2540125971545848,0.21898223450164578,0.03503036265293902,38.61602036797317,38.03636512539104,39.558013755924115,37.6468362501794,0.9628426747427139,0.4966574818043522,1.9249420048168187,136.49528954575206,-3.0182017543859647,96.98179824561403,73.83347953216376,38.632175470918526,1.0387655250282273,0.004921720026734147,38.70063914450885,0.0,13.300000190734863,0.011182645671655504,0.0
2016-09-22,39.7135009765625,40.294498443603516,39.7135009765625,40.23500061035156,81578000,68.1236774588752,0.3527634886576081,0.24573848533283826,0.10702500332476983,38.7702089624854,38.12258612480126,39.85260865695527,37.58949148647734,1.1689669268496337,0.5188604425243818,2.3177195512636333,221.9019001865895,-2.3851614422603444,97.61483855773966,88.0714666537495,38.77629557437396,1.491979362701796,0.009478453566127629,38.84053256831179,0.0,12.020000457763672,0.006281832274672695,0.0
2016-09-23,40.15650177001953,40.38750076293945,40.10599899291992,40.287498474121094,47070000,68.49335129141392,0.43030018778653556,0.28265082582357776,0.1476493619629578,38.914712725498326,38.207484648304,40.102884951676856,37.57186518565224,1.0729403716724837,0.5019062516311782,2.295905098191773,206.19072756901454,-3.864820477135418,96.13517952286458,96.91060544207276,38.86436634944345,0.8495132489414924,-0.0005519304501965178,38.92671346046093,0.0,12.289999961853027,-0.005494503532749579,0.0
2016-09-26,40.09000015258789,40.29650115966797,39.85749816894531,39.95800018310547,53028000,63.51460158476237,0.4598598440853081,0.31809262947592387,0.14176721460938424,39.01407343574663,38.276132316335435,40.25438712979635,37.571162949549354,0.8895407439777926,0.4974131615662838,1.6372835825100305,146.73344553653237,-16.599046436816856,83.40095356318314,92.38365721459581,38.93763092915315,0.9592133538822202,-0.0010352355205748493,38.9776269078454,0.0,14.5,-0.008135130357212904,0.0
2016-09-27,40.092498779296875,40.832000732421875,40.05550003051758,40.80550003051758,76392000,69.62956702320265,0.5453853763740781,0.36355117885555477,0.18183419751852337,39.18468549239148,38.375323207087675,40.58749091589096,37.46215927636978,1.0697555139012442,0.5243122606912926,1.9098135567141945,174.3172017505825,-0.8740332729004392,99.12596672709957,92.88736660438242,39.07742617825535,1.3424762493893203,0.009344968334367943,39.097655162421006,0.0,13.100000381469727,0.006188901035759779,0.0
2016-09-28,40.900001525878906,41.50699996948242,40.85150146484375,41.43600082397461,88442000,73.22488240479458,0.6564737014188466,0.42213568336821317,0.23433801805063348,39.39909647635178,38.49534978029893,41.02910912434687,37.326240988568166,1.109885549446436,0.5369685234251176,2.136729362346777,202.63502135747027,-1.9152719579158812,98.08472804208412,93.53721611078895,39.27239839577486,1.4835104928652543,0.002437283789362039,39.302212744439196,0.0,12.390000343322754,0.004951098516819631,0.0
2016-09-29,41.41299819946289,41.875,41.23149871826172,41.45249938964844,98444000,73.31390827336547,0.7373436570328238,0.4851772781011353,0.2521663789316885,39.59465865857051,38.61131643164597,41.39368088285058,37.26111915071875,1.0142329408755169,0.5445780061617721,2.2663353109159874,184.29807821913914,-10.3681111962982,89.6318888037018,95.61419452429517,39.46413892097717,1.564960551688178,4.502945099387783e-05,39.62374502394908,0.0,14.020000457763672,-0.009088286582365369,0.0
2016-09-30,41.63050079345703,41.997501373291016,41.619998931884766,41.865501403808594,88612000,75.50913610688656,0.8252465617684166,0.5531911348345916,0.272055426933825,39.81092939621223,38.738931528593525,41.80060909526935,37.18764125568279,1.0140673663454498,0.544608290267544,2.2505091771052412,168.8219406942838,-3.2050498314252898,96.79495016857472,94.83718900478688,39.651983077321,1.3519591598849008,-0.000995070992481376,39.912190213055894,0.0,13.289999961853027,0.007517821025173331,0.0
2016-10-03,41.79999923706055,41.99300003051758,41.5625,41.83700180053711,55388000,75.05034116103438,0.8824383670778602,0.6190405812832454,0.2633977857946148,40.0038886728146,38.86042448043445,42.13725309532026,37.17249727089067,0.9395234518270295,0.5364577002854035,1.7086585437648194,139.3216261565779,-3.8970397539920714,96.10296024600792,94.17659973942814,39.777467408945775,0.837549711935401,0.00025523598058918215,40.136918857710846,0.0,13.569999694824219,-0.0024072507904896357,0.0
2016-10-04,42.045501708984375,42.118499755859375,41.51300048828125,41.701499938964844,59006000,72.78591785015612,0.9063812185529656,0.6765087087371895,0.22987250981577612,40.16556593625748,38.97183920429839,42.40216563651275,37.13338467171479,0.8670155957840671,0.5413892408063122,1.2847523031885086,118.54918353805004,-9.836065573770492,90.1639344262295,94.35394828027073,39.88332120990328,0.9027638594585498,-0.00021156196248810815,40.34407051385032,0.0,13.630000114440918,-0.0051105702346836155,0.0
2016-10-05,41.900001525878906,42.28350067138672,41.805999755859375,42.21799850463867,69382000,75.785058983356,0.9560128969583985,0.7324095463814313,0.22360335057696723,40.361035704674734,39.09913956901762,42.74447942287393,37.090470833473724,0.9068836012696775,0.5442900616359952,1.4144252626016263,119.2656858979912,-1.7544433261981272,98.24555667380187,94.83748378201311,40.02935954343446,1.0448152275396803,0.0021779666822576596,40.59851947293393,0.0,12.989999771118164,0.0044152290623871455,0.0
2016-10-06,42.185001373291016,42.36050033569336,42.029998779296875,42.08300018310547,53680000,73.5049086255159,0.9732342843394051,0.7805744939730261,0.19265979036637892,40.525032321668135,39.21615371074656,43.01863831180317,37.104312051356004,0.8418014009550155,0.5290194541188874,1.0715157500956538,108.61548021772418,-7.282510761838022,92.71748923816197,93.70899344606447,40.13657621410503,0.8004831530208248,0.0007236671971004379,40.90252846356108,0.0,12.84000015258789,0.0006953411722964563,0.0
2016-10-07,42.28950119018555,42.29750061035156,41.872501373291016,41.971500396728516,48524000,71.58907842590583,0.966741265461522,0.8178078482707254,0.14893341719079656,40.6627911859596,39.324206521961536,43.170560338272,37.34884006761179,0.7940368334792041,0.5215894386147203,0.7841838375202366,92.74239653304724,-10.925426735978675,89.07457326402132,93.34587305866175,40.343819347435186,0.7439090948114625,0.00025448825443095323,41.06919519727257,0.0,13.479999542236328,-0.0034351717144012494,0.0
2016-10-10,42.162498474121094,42.2599983215332,42.01350021362305,42.08549880981445,36542000,72.38166661155375,0.9597310384334392,0.8461924863032682,0.11353855213017106,40.79828715013625,39.4324924940342,43.34189154503217,37.528608638073294,0.7838755217445667,0.5049400447711465,0.8596737322045236,87.05174904654568,-8.06456123708065,91.93543876291935,91.24250042170088,40.480073101000954,0.571586778203933,-0.0006706825892932925,41.201119054234496,0.0,13.380000114440918,0.005195057178497867,0.0
2016-10-11,42.05099868774414,42.06449890136719,41.41749954223633,41.54999923706055,71764000,63.430034473411474,0.9005836748335341,0.8570707240093214,0.04351295082421269,40.869878777462375,39.51553197415288,43.3373527259237,37.883097484647585,0.6723010915702998,0.5165871321145021,0.4533239700285549,58.566014931121614,-30.619618241953034,69.38038175804697,83.4634645949959,40.65728208376617,1.114316680589673,-0.012264457686620111,41.347950338801525,0.0,15.359999656677246,-0.012710200309366017,0.0
2016-10-12,41.70000076293945,41.88349914550781,41.505001068115234,41.704498291015625,47608000,64.78327199297945,0.8563047968319211,0.8569175385738413,-0.0006127417419202752,40.949366350181734,39.60137379050044,43.29015195020373,38.29529803148572,0.6825425357794884,0.5067236282057933,0.6247235966200021,53.76403062447352,-26.208608741638688,73.79139125836132,78.36907059310921,40.798267517667576,0.7408744584433046,-0.0012516219985494587,41.48220133067239,0.0,15.90999984741211,0.001310940135182834,0.0
2016-10-13,41.45000076293945,41.59000015258789,41.06050109863281,41.4640007019043,61828000,60.99933278728526,0.7926699161114428,0.8440680140813617,-0.0513980979699189,40.99837914558388,39.67441798310451,43.21610314235482,38.66729682102409,0.6148214901491008,0.5165288827898661,0.1891845626259869,29.418392202622226,-35.81697394029082,64.18302605970918,69.11826635870584,40.939413279869456,0.961307034264871,-0.0017224534164169425,41.537964837436505,0.0,16.690000534057617,-0.003280703476317815,0.0
2016-10-14,41.75400161743164,41.7869987487793,41.14799880981445,41.14799880981445,59996000,56.34259527891001,0.7085721245413765,0.8169688361733647,-0.10839671163198816,41.01262863741536,39.7322054665049,43.131125850557126,38.974474125028806,0.5229027660500922,0.525276815373793,-0.27272101023718737,23.355350129106334,-52.603096110498775,47.396903889501225,61.79044040252392,41.128646768247194,0.9705389438538141,0.00022581810099078515,41.61327899045462,0.0,16.1200008392334,0.0005161404126611004,0.0
2016-10-17,41.07500076293945,41.099998474121094,40.58399963378906,40.647499084472656,67230000,49.85129152861031,0.5946827413803959,0.772511617214771,-0.17782887583437512,40.97785439427796,39.76809933387619,42.9531105461402,39.34173923108148,0.3615689829363177,0.5280426982774785,-0.8810036383670985,-30.11569300505147,-96.42558820182134,3.574411798178652,38.38478058246303,41.18964023951195,1.0691538846878652,-0.0014665988254920995,41.63966681939011,0.0,16.209999084472656,-0.0034780376726645497,0.0
2016-10-18,41.105499267578125,41.16299819946289,40.750999450683594,40.88249969482422,50250000,52.61195642646394,0.5174226438164524,0.7214938225351074,-0.204071178718655,40.96877299432999,39.811801308815326,42.766336415536855,39.71566317247584,0.38248492361560976,0.5271467280426754,-0.6587438153607269,-30.268634539143918,-83.19730126111502,16.802698738884988,22.591338142188295,41.24398852337254,0.7918773086572283,-0.0014601912274074382,41.63690153348474,0.0,15.279999732971191,0.006242600736321257,0.0
2016-10-19,41.02000045776367,41.03350067138672,40.75849914550781,40.884498596191406,41814000,52.63584063378848,0.4511541305199529,0.6674258841320765,-0.21627175361212359,40.96074686117393,39.85386786910458,42.62130864386408,40.00044085259587,0.3373148949141565,0.509136356459549,-0.43487741304240995,-49.28195130266091,-83.08478223058242,16.915217769417584,12.430776102160417,41.30805083763118,0.6655217582991266,-8.208322812996803e-06,41.61275336324556,0.0,14.40999984741211,0.002663694404928722,0.0
2016-10-20,40.699501037597656,40.785499572753906,40.154998779296875,40.51599884033203,63040000,47.848033279193395,0.36469700561203666,0.6068801084280686,-0.24218310281603195,40.91838990680804,39.879833789544875,42.59429927128166,40.05555004817635,0.18136836358830097,0.5248766036334763,-1.0933137347965103,-103.65021678009575,-83.6318383005367,16.368161699463297,16.695359402588632,41.33842653916851,1.018383897127718,-0.004575356865071597,41.498122194903026,0.0,13.75,-0.001868345850471933,0.0
