Date,Open,High,Low,Close,Volume,rsi,macd,macd_signal,macd_diff,ema_20,ema_50,bb_upper,bb_lower,bb_pct,atr,obv_norm,cci,williams_r,stoch_k,stoch_d,mom_5d,mom_10d,mom_21d,volatility_10d,volatility_21d,vix_proxy,vwap,vol_momentum,vol_mom_5_20,pv_divergence,vrsi,sentiment,vix,spy_return,earnings_tomorrow
2016-07-29,38.32088698025286,38.61050899736969,38.026304619493764,38.12648010253906,76830000,76.88097602390616,0.6269962067979478,0.4484585404932536,0.17853766630469414,36.23905894346281,35.61653189670354,37.948558705853266,34.032433420611575,1.0454330195605108,0.5259970915298171,2.7787247223729796,181.37343389594727,-15.581201706459458,84.41879829354053,90.73365839249374,0.03507261001693451,0.06798641004831496,0.12378108222066064,0.17054471056476048,0.1439322174295233,0.14449015150087482,36.221409596737196,2.5682939548317223,1.4846564242448554,0.0027048825727921024,36.76282782405564,0.0,11.869999885559082,0.0,0.0
2016-08-01,37.744618934571434,38.70374361747339,37.744618934571434,38.32931900024414,54010000,78.01200977179427,0.7136167682246466,0.5014901860395322,0.21212658218511438,36.43813132982294,35.722915704685526,38.28240534933364,34.063937500397806,1.0111210165848101,0.5569347766278272,2.686370455908655,161.7755882962556,-11.874751359248517,88.1252486407515,88.64247147715933,0.04475710371956709,0.05328569692927809,0.11671714666005162,0.15513514901538325,0.1422298226722623,0.1432979973720326,36.46991057673249,1.727181441993438,1.6336622898185515,-0.0015801900989984169,36.99969422317181,0.0,12.4399995803833,-0.0008292728761851145,0.0
2016-08-02,38.12152490469198,38.47611192329477,38.079867097329135,38.23955535888672,35690000,76.23458186601229,0.7661888632714735,0.5544299214859205,0.211758941785553,36.6096955230671,35.82160745583067,38.501191255173225,34.22265174714612,0.9388492508259787,0.5454569230090994,1.9368639483512455,148.93626141612555,-14.999986533881652,85.00001346611835,85.84802013347013,0.04421600230421352,0.0462847454456945,0.10277318423560877,0.15978556819857243,0.14339021791252682,0.14000755956016203,36.662708420750086,1.1296985043918653,1.6927055472026589,0.0007943660060258834,37.14611156814343,0.0,13.369999885559082,-0.006427348305833644,0.0
2016-08-03,38.04664000608194,38.345683287666304,38.02878503814585,38.34419631958008,25748000,76.89544877281247,0.8069937566737764,0.6049426885234916,0.20205106815028473,36.77488607511596,35.92053250931104,38.69477218170107,34.403050770569436,0.9183134624694683,0.5291313034741963,1.905716297714967,136.16356837559692,-11.812590198856059,88.18740980114394,87.10422396933792,0.04234459016709646,0.043160005392380185,0.11256906169075687,0.15988617560670526,0.13817833550167682,0.14022852864057775,36.823852366026436,0.8182280411846956,1.6707893733316386,-0.0007622827556667885,37.259767691994476,0.0,12.859999656677246,0.0029181612633091165,0.0
2016-08-04,38.296588501977716,38.38833405847892,38.126733605802684,38.26633834838867,22806000,75.21940828417331,0.8235560001654463,0.6486653508518826,0.17489064931356368,36.916929148760985,36.01252489515722,38.78727484645035,34.68869370518539,0.8728983323480326,0.5100219569886276,1.498381067473387,128.53567655645978,-14.888489375052192,85.11151062494781,86.09964463073669,0.03445466299577049,0.044650292865373586,0.10582301282005346,0.15810787343056418,0.14036480632671938,0.1391563158042382,36.9738439471424,0.728530767535243,1.3741586565338086,0.00023200781347671018,37.385396828251324,0.0,12.420000076293945,0.0010633049875768325,0.0
2016-08-05,38.37395786362666,38.83318893404834,38.30254554603429,38.79252243041992,36024000,78.61228152963122,0.8691216618646536,0.6927566130544368,0.17636504881021675,37.095557080347554,36.12154440634399,38.99946718019646,34.85633344846565,0.9500511537458658,0.5140811447508445,1.6517271197152246,135.6642665518163,-1.517404762663478,98.48259523733653,90.59383855447611,0.017469284499633142,0.05315458791909822,0.12491386896356804,0.16495663390919357,0.14021110796978647,0.1382937682700407,37.176638616824384,1.1425272993108173,1.1054706455101633,0.007969616548050186,37.53865414579441,0.0,11.390000343322754,0.008145587813745105,0.0
2016-08-08,38.78160625530279,38.81285150565878,38.587747978814626,38.76970672607422,22158000,78.11286902739658,0.8930966778137872,0.7328246260063069,0.16027205180748028,37.25499990375009,36.22539390907851,39.19833982585445,34.988096636547894,0.8981927930270398,0.49343988632893787,1.2856399071645537,120.23645146446769,-2.6246961305348893,97.37530386946511,93.65646991058316,0.011489578665023314,0.056760922648595,0.1078894470170666,0.16043445238530837,0.13770629917357743,0.13619755347375748,37.29304326546259,0.702843983734164,0.9035405472273855,0.00022638368369797557,37.648430941335256,0.0,11.5,-0.0005961902490357014,0.0
2016-08-09,38.736973863929826,39.12578009706574,38.71068895830901,38.8936882019043,26378000,78.89740433196667,0.9115930424804546,0.7685783093011365,0.14301473317931812,37.41106545595525,36.33003290095404,39.398838469847725,35.103107788697194,0.8824064389883649,0.48784354721663775,1.3781064648618047,115.07623006360431,-8.560356584741534,91.43964341525847,95.76584750735337,0.017106183293147614,0.06207855263726714,0.09672915754137246,0.1558581208802886,0.13428334725307417,0.135702282163723,37.42600036411546,0.8371788931135387,0.8449482991729137,0.0006090405077647144,37.76583146310389,0.0,11.65999984741211,0.0005961902490357463,0.0
2016-08-10,38.86839014072785,39.02024249151665,38.82018664869991,38.914512634277344,15728000,79.03334638656953,0.9173571798589677,0.7983340834127028,0.11902309644626485,37.55425090150974,36.43138504735887,39.5354971968254,35.30219277509842,0.8533097314332221,0.46728728261664493,1.3727024140788933,102.11641690813516,-7.7922790667217265,92.20772093327827,93.67422273933396,0.014873601990349705,0.05784800873803597,0.08886535177880894,0.15824613526305953,0.1343644650555263,0.13199477161074522,37.5191066736603,0.5015514035977257,0.785070809695555,-0.000216173168385798,37.85091943518811,0.0,12.050000190734863,-0.0024782648063453763,0.0
2016-08-11,38.93037792356433,39.165943147903825,38.82970300926719,38.92293930053711,19502000,79.09204081802494,0.912091241724859,0.821085515075134,0.09100572664972495,37.68460217760759,36.529093057287426,39.64559896600351,35.508988588928126,0.8253014909329391,0.4579267723323584,1.3935010432244215,95.2714755096445,-8.831994329450515,91.16800567054949,91.60512333969541,0.017158708684654744,0.052204569205597684,0.09466087277066992,0.16061698935129298,0.1310188976284069,0.13279706817468095,37.61616743998888,0.6214073592577015,0.7633923450464574,5.1960412905104094e-05,37.95475662106034,0.0,11.680000305175781,0.004630044584507165,0.0
