Date,Open,High,Low,Close,Volume,rsi,macd,macd_signal,macd_diff,ema_20,ema_50,bb_upper,bb_lower,bb_pct,atr,obv_norm,cci,williams_r,stoch_k,stoch_d,mom_5d,mom_10d,mom_21d,volatility_10d,volatility_21d,vix_proxy,vwap,vol_momentum,vol_mom_5_20,pv_divergence,vrsi,sentiment,vix,spy_return,earnings_tomorrow
2016-07-29,49.848803441114335,50.291825169947515,49.66273512620142,50.220943450927734,30558700,71.04077934024609,1.273358534537337,1.0777254862911962,0.1956330482461408,48.30384050669478,46.8008017627544,51.519470599145805,44.35396957114229,0.8187806905416254,0.8083487381696439,1.6167544911573284,88.99451800711724,-13.555461976245882,86.44453802375412,81.624685246975,0.001944355717549584,0.05549352354547055,0.12148804486661269,0.29783816152219633,0.21129562563936677,0.21125412675822255,48.20329938752666,0.9437700957306484,0.9520018752669522,-0.0015568940956096147,48.92491777943395,0.0,11.869999885559082,0.0,0.0
2016-08-01,50.150057371957125,50.282965240005,49.74247820059197,50.13233947753906,26003400,69.96940030363444,1.259477393228842,1.1140758676787255,0.14540152555011643,48.47798326582281,46.9314503005891,51.6712046615216,44.68247232517274,0.7798076804317148,0.7892157596870286,1.2540890859747107,78.86625431226459,-16.28423748371288,83.71576251628711,82.5845398022502,-0.0026439033052965133,0.04855423671813064,0.10572610463088661,0.300127818704087,0.21118347275627797,0.21185018863182414,48.37449464387271,0.7974169522170506,0.9476919944286243,0.00026299678510203524,49.083921292417024,0.0,12.4399995803833,-0.0008292726713722589,0.0
2016-08-02,50.37156823204525,50.415873108052864,49.893107343045386,50.13233947753906,35122000,69.96940030363444,1.2342488364403792,1.1381104614310562,0.09613837500932298,48.63554100027197,47.05697536635184,51.75339355346417,45.07963333252216,0.7571003418974658,0.7701836172099179,1.5475938968675476,74.72358323289583,-16.28423748371288,83.71576251628711,84.62535435210945,-0.003171113054082908,0.06573779715328398,0.10594244877968317,0.27863377492269176,0.21112531676868168,0.21191059051229547,48.581349517401684,1.060276549781255,0.9754592559407728,0.0,49.23953053431661,0.0,13.369999885559082,-0.006428175627925603,0.0
2016-08-03,50.220936635598534,50.60193554108988,50.05258961828331,50.47789001464844,22075600,71.88705129188116,1.2279826443505613,1.1560848980149572,0.07189774633560408,48.81100281116497,47.191128881971316,51.83702066872212,45.491304221414595,0.7858191954589528,0.7544094961811075,1.6677860130500415,77.73695842086187,-7.339476351061105,92.66052364893889,86.69734956050438,0.013881447104331812,0.018958868177015642,0.11334761707840069,0.10423288514939731,0.21052326124160933,0.211977915884806,48.77628660405026,0.6726115891711716,0.9220399610307207,-0.002560383688000897,49.36590696804131,0.0,12.859999656677246,0.0029186588541002083,0.0
2016-08-04,50.32727081372982,50.96522322406893,50.21208421075465,50.85003662109375,26587700,73.82556989179056,1.2387660391607156,1.1726211262441089,0.06614491291660674,49.00519650734866,47.33461545997611,51.89151444215266,45.96932311277897,0.8241397882751189,0.7543187474049057,1.8117799474232674,85.72103995358957,-2.8322541585528795,97.16774584144711,91.18134400222436,0.02099288064062743,0.02849479261142851,0.11697171177473065,0.1050729352326517,0.21061177231603395,0.21120682780894076,48.955382263220535,0.8015380974560495,0.8462092469743766,0.001506881392168086,49.55219671038957,0.0,12.420000076293945,0.0010633876375568372,0.0
2016-08-05,51.08040453904427,51.57658669128593,50.90319517896335,51.35507583618164,29335200,76.2218488649362,1.2733856045128888,1.1927740218978649,0.08061158261502399,49.228994538666086,47.49228057276849,52.07087514013722,46.29146235375927,0.8761467072151838,0.7523352704611398,1.9263615468696578,110.19222653935434,-4.734835561992448,95.26516443800755,95.03114464279786,0.022582857017851454,0.024571121842562382,0.12806540126002153,0.09509011900766302,0.21023472404697915,0.2069760283481124,49.173105150022316,0.8831099709013711,0.837640127087494,0.0010263388359502193,49.762898717046546,0.0,11.390000343322754,0.008145669706097087,0.0
2016-08-08,51.443668365478516,51.470248579343746,51.19557397611919,51.443668365478516,19473500,76.62609703437484,1.2930648890545058,1.2128321953291932,0.08023269372531261,49.43991585550537,47.647236956796334,52.217014778178964,46.629987632709714,0.8615817692370464,0.7182166513728123,1.8997667936609124,112.35060421803715,-5.597523396629276,94.40247660337073,95.61179562760846,0.026157344771970514,0.023444283976373548,0.11013343762679795,0.09512739508199683,0.20595884777929882,0.20732111478873105,49.32665485313316,0.5887096591342807,0.801698395699292,-0.0005799311801955471,50.1185422969528,0.0,11.5,-0.0005958624355045181,0.0
2016-08-09,51.541134909617895,51.833530808366454,51.40823044835776,51.567718505859375,16920700,77.21033891823683,1.3036430874117428,1.2309943737457032,0.07264871366603964,49.64256372696765,47.8009813312694,52.38148351213913,46.907653755927285,0.8513353460881259,0.697294059132518,1.8321672004870342,124.70277997944235,-10.791369551254437,89.20863044874557,92.95875716337461,0.028631798222052085,0.02536989049886529,0.10667419066961958,0.09459385140630859,0.20615298899023166,0.20591657472132283,49.47635574020504,0.519702577796288,0.7026917452715011,-0.00031610990663169086,50.277301747739834,0.0,11.65999984741211,0.000595862435504615,0.0
2016-08-10,51.5322753422212,51.674042127179696,51.23102050168605,51.40822982788086,15756900,74.62761321510345,1.2843517746345228,1.2416658539234673,0.04268592071105548,49.810722403245094,47.94244205662671,52.48187054174502,47.206872286624126,0.796466148055711,0.6791317424440273,1.4796199235664043,111.72829999249775,-17.266243915887504,82.7337560841125,88.78162104540961,0.018430639889314815,0.032567930946368895,0.09039635288480485,0.07262540372586276,0.20634762152960587,0.20759560594022378,49.60538538996907,0.49119914983383695,0.673810926249987,0.00021272178466268875,50.388314808119,0.0,12.050000190734863,-0.0024781825075947538,0.0
2016-08-11,51.41709798242913,51.78923797209029,51.41709798242913,51.65633010864258,18162300,75.97398984042992,1.274392486170285,1.2482111803728309,0.026181305797454257,49.9864945656639,48.08808472533322,52.587382681494255,47.50539533364246,0.8167936066890757,0.6578371997129847,1.4872598551194989,120.55224884186676,-7.193941805647953,92.80605819435205,88.24948157573671,0.01585630102013269,0.03718205109547745,0.08951616231858583,0.07114201748475374,0.2062959024710206,0.2076121393838413,49.740906220403325,0.5718738856601733,0.627524400352338,0.0007367347140709988,50.49238399596807,0.0,11.680000305175781,0.004629962109731729,0.0
2016-08-12,51.41709297228908,51.558859768825286,51.05381534491588,51.33734893798828,21655200,70.77401158147654,1.2266208421512985,1.2438931127285244,-0.017272270577225912,50.11514736302813,48.215506851319695,52.5650532131098,47.90340648842828,0.7366372126353281,0.6538855971425355,1.153457168446854,90.44898283236931,-20.1438454028699,79.8561545971301,85.13198962519822,-0.000345182981520753,0.022229878818414095,0.07815382219365552,0.08101965539485784,0.2093806737916232,0.21017444341256852,49.90696458372185,0.6931701365665396,0.5887720918932493,-0.001187563404365452,50.56787458473236,0.0,11.550000190734863,-0.0008692673755298143,0.0
